Applicant_Income,Loan_Amount,Credit_Score,Debt_to_Income_Ratio,Employment_History,Previous_Defaults,Loan_Term,Interest_Rate,Loan_Purpose,Marital_Status,Number_of_Dependents,Residence_Status,Bankruptcies,Annual_Expenses,Co-Applicant_Income,Education_Level,Self_Employed,Home_Ownership,Credit_History_Length,Missed_Payments,Loan_Application_Type,Monthly_Installment,Employment_Type,State,Default
90592,22508,635,0.31,5,4,24,4.96,Education,Widowed,2,Rented,0,32689,42629,Bachelor's,0,Rent,23,8,Individual,459,Retired,GA,0
118018,27005,838,0.25,37,2,24,10.85,Home Improvement,Widowed,4,Owned,2,21454,55723,High School,1,Own,10,4,Joint,1236,Self-Employed,FL,0
133252,20206,373,0.13,37,4,12,13.25,Business,Single,0,Owned,1,69513,7684,Master's,0,Mortgage,27,8,Joint,4097,Unemployed,GA,0
28110,23971,490,0.13,12,0,60,9.02,Personal,Widowed,3,Mortgaged,2,11013,47288,PhD,0,Own,21,9,Joint,607,Unemployed,OH,0
99309,30599,623,0.71,38,2,48,11.34,Business,Divorced,4,Mortgaged,0,14389,73687,Bachelor's,0,Mortgage,10,8,Joint,3917,Unemployed,NC,1
47266,27056,446,0.57,12,1,48,2.76,Education,Widowed,0,Mortgaged,0,10245,96048,PhD,0,Own,1,3,Joint,166,Self-Employed,NY,0
72992,6378,583,0.56,11,2,36,10.11,Business,Single,0,Owned,2,55027,61010,Bachelor's,0,Mortgage,9,1,Joint,4823,Retired,NY,0
102948,6519,512,0.53,32,1,60,14.52,Personal,Widowed,4,Owned,2,68551,48861,High School,0,Rent,18,6,Individual,2727,Salaried,NC,1
142073,27161,693,0.69,27,2,48,10.76,Personal,Widowed,3,Rented,2,79056,13003,Bachelor's,0,Mortgage,7,0,Individual,775,Salaried,TX,0
118806,45703,638,0.44,2,3,60,14.03,Education,Divorced,4,Mortgaged,2,36969,41540,PhD,0,Rent,19,6,Individual,2428,Self-Employed,OH,0
26910,43861,321,0.71,17,1,60,9.58,Education,Widowed,1,Rented,1,85367,41335,Master's,0,Mortgage,26,0,Individual,1131,Salaried,FL,0
130989,10355,404,0.35,25,0,24,13.04,Medical,Married,0,Mortgaged,0,95396,47782,Bachelor's,0,Mortgage,22,4,Joint,1404,Unemployed,PA,0
110982,14083,765,0.75,39,1,48,4.05,Education,Divorced,2,Rented,0,66735,19361,Bachelor's,0,Rent,16,0,Individual,3591,Unemployed,GA,1
141626,43342,758,0.59,1,1,48,4.04,Home Improvement,Single,4,Mortgaged,2,86376,78269,Master's,0,Rent,21,7,Individual,1750,Salaried,OH,0
139176,25456,731,0.28,3,2,12,4.0,Home Improvement,Single,4,Owned,2,46363,46276,PhD,0,Rent,6,0,Joint,4530,Unemployed,PA,0
20206,18324,520,0.49,27,3,60,8.61,Personal,Single,0,Mortgaged,2,90472,35381,Bachelor's,0,Rent,10,5,Joint,4383,Self-Employed,IL,0
107054,7257,678,0.47,27,2,36,6.63,Education,Widowed,0,Rented,1,50601,82404,High School,0,Mortgage,5,0,Individual,1864,Unemployed,MI,0
107897,32364,521,0.2,24,2,24,11.49,Home Improvement,Married,4,Rented,1,92959,79176,PhD,0,Mortgage,29,1,Joint,658,Self-Employed,CA,1
142409,29972,557,0.51,25,3,12,13.78,Home Improvement,Divorced,2,Mortgaged,2,49117,39648,Bachelor's,0,Mortgage,25,3,Joint,3861,Retired,FL,1
43419,31654,666,0.32,1,2,24,10.24,Medical,Married,0,Owned,0,89341,45732,High School,0,Rent,13,7,Joint,949,Unemployed,NY,0
70636,20233,648,0.14,33,3,36,5.17,Education,Married,0,Mortgaged,1,20913,52912,High School,0,Mortgage,12,2,Individual,2189,Retired,OH,0
142546,20887,524,0.76,29,0,12,14.14,Medical,Single,1,Owned,0,41600,54784,Master's,0,Mortgage,24,7,Joint,2325,Salaried,MI,0
134238,34320,535,0.55,20,3,24,9.1,Business,Single,3,Mortgaged,1,34471,1710,PhD,0,Own,17,6,Individual,103,Salaried,PA,1
70015,25808,482,0.71,36,4,36,11.5,Medical,Married,1,Owned,2,70103,32420,High School,0,Own,25,5,Joint,4505,Unemployed,MI,0
137478,35154,743,0.57,22,3,12,13.63,Business,Married,2,Mortgaged,2,19178,17544,Bachelor's,0,Rent,2,9,Joint,3788,Self-Employed,OH,0
142096,39773,305,0.35,32,3,36,14.87,Business,Divorced,3,Mortgaged,0,27343,25957,PhD,0,Rent,5,0,Individual,1808,Self-Employed,MI,1
127059,32747,535,0.46,1,4,12,8.83,Education,Single,4,Owned,2,12252,48980,Master's,0,Own,22,5,Individual,4994,Self-Employed,OH,1
74268,15860,426,0.57,26,3,48,12.6,Business,Single,2,Owned,0,47020,46763,High School,0,Mortgage,10,5,Individual,2525,Self-Employed,IL,1
130687,47838,403,0.77,21,1,48,9.59,Business,Widowed,2,Mortgaged,2,31918,81357,High School,0,Mortgage,29,9,Joint,1510,Self-Employed,TX,0
107939,47156,779,0.28,33,2,24,8.58,Medical,Single,1,Rented,2,31310,82150,High School,0,Rent,1,7,Individual,1042,Self-Employed,TX,1
38141,23156,454,0.71,15,2,60,9.22,Education,Divorced,3,Owned,0,75834,88294,Bachelor's,0,Mortgage,12,5,Individual,2150,Self-Employed,MI,1
100356,25360,556,0.75,19,0,60,8.55,Education,Widowed,2,Rented,2,91938,68722,PhD,0,Mortgage,14,1,Joint,576,Salaried,MI,0
125878,23135,534,0.57,25,0,36,7.76,Business,Divorced,3,Rented,1,75079,94014,Bachelor's,1,Own,23,9,Joint,4254,Retired,TX,0
91910,30351,799,0.75,15,4,12,11.55,Medical,Single,4,Rented,2,71482,2562,High School,0,Own,8,2,Individual,408,Retired,TX,0
76044,35499,588,0.38,5,1,48,5.62,Medical,Single,3,Rented,0,41023,83951,Master's,0,Rent,17,1,Individual,1523,Salaried,IL,0
87214,28554,809,0.77,22,0,60,10.2,Medical,Married,1,Mortgaged,2,98359,32879,Bachelor's,0,Rent,11,2,Individual,3350,Salaried,CA,0
137930,24604,597,0.59,36,2,48,11.41,Medical,Married,1,Owned,1,91185,52369,Master's,1,Own,26,0,Individual,2301,Salaried,CA,1
139324,21923,436,0.13,7,0,36,13.65,Personal,Divorced,2,Mortgaged,2,42109,91484,Bachelor's,0,Mortgage,20,6,Individual,4873,Unemployed,NY,0
53827,13547,675,0.73,5,0,36,6.65,Business,Widowed,3,Mortgaged,2,59776,62499,Master's,0,Own,2,4,Joint,468,Self-Employed,NC,0
75820,49283,386,0.44,36,3,12,13.26,Business,Single,1,Mortgaged,1,27536,57347,Master's,0,Own,5,8,Individual,3239,Retired,OH,0
82623,38002,718,0.42,21,0,60,14.32,Business,Married,0,Mortgaged,2,76834,39020,High School,0,Rent,18,6,Individual,3540,Salaried,NY,0
101734,19562,498,0.5,5,4,36,10.61,Education,Married,1,Mortgaged,2,42000,35917,High School,1,Mortgage,9,0,Joint,342,Self-Employed,NY,0
95450,12480,762,0.2,31,2,36,12.14,Education,Single,4,Owned,0,92295,75490,PhD,0,Rent,9,0,Individual,2424,Self-Employed,OH,1
113426,31672,736,0.43,16,4,48,7.57,Medical,Single,0,Mortgaged,0,64359,1720,High School,0,Rent,10,1,Joint,780,Self-Employed,MI,0
137845,9213,609,0.68,37,4,24,14.4,Education,Widowed,3,Mortgaged,0,98279,86754,PhD,0,Own,21,6,Individual,3614,Self-Employed,FL,0
42299,15293,580,0.11,16,1,60,10.89,Home Improvement,Married,2,Mortgaged,0,76918,58476,High School,0,Own,21,6,Individual,2236,Unemployed,TX,0
63585,39441,622,0.29,36,3,12,6.38,Business,Widowed,0,Rented,1,81136,80351,Master's,0,Rent,4,8,Joint,2384,Retired,NY,0
129225,7100,451,0.1,22,4,12,7.55,Business,Widowed,1,Mortgaged,0,85035,59060,PhD,0,Own,17,2,Joint,2459,Self-Employed,NY,1
84044,49617,601,0.39,12,1,48,10.22,Personal,Single,2,Owned,0,56892,77171,High School,0,Own,26,2,Joint,289,Salaried,NY,0
62557,33172,577,0.61,31,2,12,5.43,Personal,Widowed,2,Owned,2,51442,521,Bachelor's,0,Mortgage,12,7,Joint,828,Salaried,GA,0
69080,25132,307,0.66,21,2,36,11.92,Home Improvement,Single,2,Owned,1,91127,76700,High School,1,Mortgage,3,5,Individual,114,Unemployed,OH,0
129556,23199,534,0.76,6,1,60,5.31,Personal,Divorced,2,Rented,1,80699,2423,High School,0,Rent,4,2,Individual,3365,Unemployed,GA,0
22693,41609,601,0.53,21,4,12,9.9,Medical,Widowed,3,Owned,0,84646,5242,Bachelor's,0,Mortgage,23,7,Joint,865,Retired,TX,0
115003,47965,337,0.28,20,4,60,11.21,Medical,Married,3,Rented,2,65373,6731,High School,0,Rent,7,2,Individual,3928,Self-Employed,NY,0
115259,13016,435,0.75,5,3,12,13.25,Business,Married,3,Owned,1,61517,42132,PhD,0,Mortgage,27,5,Joint,4655,Unemployed,IL,0
132235,44779,720,0.64,13,3,24,11.67,Medical,Divorced,1,Rented,1,20382,78848,High School,1,Own,23,0,Individual,3338,Unemployed,NC,0
89163,42261,518,0.5,15,2,24,12.49,Personal,Divorced,3,Owned,0,50863,97699,High School,0,Own,23,3,Individual,931,Salaried,GA,0
45939,36881,647,0.59,2,3,60,13.91,Home Improvement,Widowed,2,Mortgaged,0,63763,29394,Bachelor's,0,Rent,11,5,Joint,1369,Unemployed,NY,0
68925,22058,845,0.75,8,1,24,9.97,Medical,Married,0,Owned,0,69391,56837,Bachelor's,0,Mortgage,4,4,Joint,3868,Salaried,OH,1
62941,29472,378,0.6,20,2,24,13.08,Business,Married,0,Owned,2,65165,98670,High School,0,Own,25,3,Joint,4178,Retired,MI,0
41834,46346,572,0.36,29,4,36,5.4,Business,Single,0,Owned,0,15918,6289,Bachelor's,0,Rent,20,9,Joint,2466,Retired,PA,0
38047,39926,460,0.6,29,2,12,12.68,Personal,Single,0,Mortgaged,1,56906,80484,Master's,0,Mortgage,28,0,Joint,4281,Salaried,IL,0
46105,39832,607,0.13,31,0,24,5.27,Medical,Married,0,Rented,1,77270,36551,Bachelor's,0,Own,6,3,Joint,314,Salaried,IL,0
95766,41021,673,0.37,22,2,60,14.18,Personal,Single,4,Rented,0,77072,6026,PhD,0,Mortgage,1,0,Joint,3706,Retired,FL,0
35707,29087,308,0.38,2,3,36,6.62,Business,Single,0,Mortgaged,1,69716,76612,High School,0,Rent,1,9,Joint,2991,Self-Employed,IL,0
41976,17828,743,0.22,0,1,24,4.65,Home Improvement,Single,0,Mortgaged,2,85277,63719,Bachelor's,0,Rent,6,3,Joint,2845,Salaried,IL,1
64262,36128,412,0.12,2,4,60,4.35,Medical,Divorced,0,Rented,0,76781,12906,High School,0,Rent,1,2,Individual,1649,Unemployed,NC,0
145117,6401,504,0.19,36,4,12,4.84,Home Improvement,Married,1,Rented,1,45301,43476,PhD,0,Own,15,6,Joint,3455,Retired,GA,0
43776,24643,704,0.56,6,3,24,8.09,Medical,Married,4,Rented,1,60966,20691,Master's,0,Rent,1,5,Joint,2408,Unemployed,NY,0
50080,20193,496,0.66,2,3,60,9.03,Business,Married,0,Rented,0,46294,78088,Master's,0,Mortgage,6,5,Joint,4135,Retired,IL,0
148376,31853,414,0.79,35,3,60,13.92,Medical,Single,3,Rented,1,84859,54529,High School,0,Own,24,9,Individual,4251,Salaried,NY,1
86842,49864,420,0.34,2,0,48,7.26,Business,Widowed,1,Mortgaged,1,88193,25200,Bachelor's,0,Rent,9,2,Joint,609,Salaried,IL,1
81373,25307,364,0.52,3,1,60,5.22,Education,Widowed,4,Rented,0,90501,95875,Master's,1,Rent,6,5,Individual,1788,Salaried,PA,1
26776,41982,575,0.76,30,0,48,11.8,Business,Single,3,Rented,2,37535,67339,High School,0,Own,17,2,Joint,3582,Salaried,IL,0
112787,24611,538,0.22,1,3,12,4.18,Business,Divorced,3,Owned,1,63640,34002,High School,1,Rent,28,6,Joint,543,Salaried,TX,0
147948,48791,601,0.6,13,1,12,13.65,Medical,Divorced,1,Mortgaged,2,75510,78840,Master's,0,Mortgage,23,1,Individual,2770,Retired,IL,0
75016,16950,691,0.63,36,3,36,7.62,Home Improvement,Married,3,Mortgaged,2,63366,91218,High School,0,Own,18,8,Individual,4158,Unemployed,NC,0
29474,15704,821,0.16,30,1,48,10.17,Business,Widowed,2,Rented,2,25868,40018,Master's,0,Mortgage,23,9,Individual,2410,Self-Employed,CA,0
125830,48111,668,0.7,1,4,60,4.83,Medical,Divorced,1,Owned,2,28157,82681,Master's,0,Mortgage,26,1,Individual,3491,Retired,NC,0
78053,16867,532,0.67,30,0,36,4.32,Business,Widowed,1,Owned,2,55409,41308,Bachelor's,1,Rent,26,0,Individual,1491,Salaried,NY,0
41959,7745,494,0.12,21,3,36,12.49,Personal,Widowed,2,Rented,1,53964,96550,High School,0,Own,20,3,Joint,4551,Salaried,CA,0
25530,8866,311,0.16,9,3,12,7.87,Personal,Divorced,1,Owned,1,93500,88251,Master's,0,Rent,1,7,Joint,4097,Self-Employed,CA,1
114856,37245,476,0.13,29,2,60,14.83,Personal,Single,3,Rented,2,19862,89505,Master's,0,Mortgage,27,6,Individual,576,Salaried,CA,0
139101,49724,516,0.33,32,4,48,9.05,Personal,Married,3,Mortgaged,0,91208,23354,Bachelor's,0,Rent,25,5,Joint,4863,Unemployed,OH,0
23748,10818,310,0.46,18,3,12,13.07,Home Improvement,Married,3,Owned,2,18178,33663,Master's,0,Rent,16,9,Joint,2187,Unemployed,GA,0
117504,35116,745,0.47,24,0,36,14.75,Business,Divorced,2,Rented,0,11087,42911,Bachelor's,0,Mortgage,29,6,Individual,3134,Self-Employed,IL,0
118098,20493,463,0.29,0,4,24,6.01,Personal,Single,3,Rented,1,24593,7451,Master's,0,Rent,16,3,Joint,3128,Salaried,FL,1
33545,33038,352,0.74,31,3,36,12.51,Medical,Divorced,2,Rented,0,66325,65866,High School,0,Mortgage,1,7,Individual,4550,Salaried,FL,0
147659,25447,517,0.36,24,0,24,2.78,Personal,Divorced,2,Mortgaged,1,40012,28123,High School,0,Own,7,3,Individual,4510,Unemployed,GA,0
86199,35431,659,0.13,16,2,12,11.0,Education,Widowed,2,Owned,0,13489,69087,High School,0,Mortgage,14,9,Individual,1911,Unemployed,FL,1
54766,22908,684,0.31,13,2,48,11.82,Education,Widowed,1,Mortgaged,2,98080,79912,Bachelor's,0,Own,15,7,Joint,4642,Salaried,IL,0
93530,34336,355,0.47,12,0,60,8.47,Home Improvement,Married,4,Mortgaged,1,88105,93255,High School,0,Mortgage,6,4,Joint,2860,Salaried,OH,0
113557,45992,417,0.39,37,4,24,4.53,Education,Widowed,2,Owned,0,83547,46679,Bachelor's,0,Mortgage,23,8,Individual,262,Salaried,IL,0
81087,9025,552,0.29,38,0,60,10.21,Medical,Widowed,3,Mortgaged,2,74915,97011,PhD,0,Rent,26,6,Joint,4509,Salaried,GA,1
115839,25093,479,0.19,1,0,12,13.72,Personal,Single,2,Rented,0,12489,17306,Bachelor's,0,Own,17,9,Joint,3412,Salaried,OH,0
136183,11155,714,0.67,31,2,12,14.14,Education,Divorced,0,Owned,0,49277,83438,PhD,1,Mortgage,17,9,Individual,984,Unemployed,OH,1
88840,38487,534,0.8,31,2,12,11.83,Education,Divorced,1,Mortgaged,0,57458,87348,Bachelor's,0,Rent,6,5,Joint,2808,Retired,OH,0
138451,25963,379,0.33,39,2,48,5.8,Home Improvement,Single,3,Owned,1,54341,19834,Master's,0,Rent,13,1,Joint,1422,Unemployed,TX,0
74384,25936,321,0.37,5,3,24,13.38,Education,Widowed,1,Mortgaged,1,68780,70649,Bachelor's,0,Own,24,5,Joint,2363,Unemployed,OH,0
71005,9426,776,0.53,24,3,60,13.61,Personal,Widowed,1,Rented,2,59967,36106,Master's,0,Rent,11,0,Individual,2276,Retired,MI,0
66576,28303,739,0.6,2,1,36,7.09,Business,Divorced,0,Mortgaged,0,56053,26862,Bachelor's,0,Rent,19,1,Individual,1026,Unemployed,NY,0
59353,32606,392,0.37,17,3,12,4.79,Personal,Married,2,Owned,0,18030,80533,Bachelor's,0,Mortgage,10,4,Individual,2722,Self-Employed,TX,0
82003,33151,491,0.73,37,4,60,13.43,Education,Divorced,3,Mortgaged,1,67575,15471,PhD,0,Own,27,6,Individual,1553,Unemployed,TX,0
103211,18767,402,0.49,2,4,60,13.56,Education,Married,4,Rented,1,50025,40865,PhD,0,Own,2,0,Individual,3834,Retired,TX,0
72733,16308,695,0.42,4,2,48,3.76,Education,Widowed,1,Rented,0,99237,71997,Master's,0,Own,20,1,Joint,4478,Salaried,OH,0
85318,49245,306,0.55,23,0,24,14.59,Home Improvement,Married,4,Rented,0,54615,41006,Master's,0,Own,8,3,Joint,3215,Unemployed,NY,0
129953,29770,530,0.77,33,2,48,9.16,Medical,Married,4,Mortgaged,0,99959,79140,High School,0,Rent,15,8,Individual,2321,Unemployed,MI,1
109474,33572,539,0.66,38,0,48,14.92,Personal,Married,2,Owned,1,47252,87254,High School,0,Own,29,7,Joint,3532,Retired,IL,1
43664,46448,389,0.13,23,2,60,8.06,Education,Married,4,Mortgaged,0,44099,57642,PhD,0,Rent,9,9,Individual,3443,Unemployed,TX,1
87172,7204,531,0.33,35,2,24,9.17,Business,Married,3,Mortgaged,0,44048,24636,Master's,0,Rent,13,8,Joint,4158,Self-Employed,PA,0
105616,32233,756,0.43,27,4,24,5.83,Home Improvement,Divorced,2,Mortgaged,1,45189,28069,High School,0,Rent,27,3,Individual,4387,Unemployed,GA,1
145879,26729,532,0.32,33,0,24,13.74,Medical,Single,4,Owned,1,21815,39909,Master's,0,Rent,22,6,Individual,4464,Unemployed,IL,0
113264,36131,653,0.59,15,1,12,8.05,Education,Widowed,2,Rented,1,93325,43391,PhD,0,Own,23,2,Joint,533,Salaried,OH,0
135386,38870,632,0.68,35,1,24,12.68,Personal,Divorced,3,Rented,1,66755,19871,Master's,0,Rent,15,7,Individual,2275,Salaried,CA,1
46736,43011,738,0.61,6,2,60,3.5,Business,Single,1,Rented,0,52847,30532,PhD,0,Mortgage,15,6,Individual,1563,Retired,OH,0
114209,44382,674,0.79,17,2,12,12.35,Home Improvement,Divorced,0,Owned,1,69526,77757,High School,1,Mortgage,1,7,Joint,283,Salaried,NC,0
123041,46475,591,0.29,5,4,36,8.63,Personal,Single,2,Mortgaged,1,98285,32637,Master's,0,Mortgage,5,8,Individual,235,Salaried,PA,1
132859,26607,644,0.71,27,0,48,2.57,Personal,Divorced,0,Mortgaged,0,18084,79768,Master's,1,Mortgage,29,5,Joint,4880,Self-Employed,NC,0
132181,29968,727,0.64,38,2,24,5.33,Home Improvement,Widowed,1,Mortgaged,2,18742,83744,High School,0,Rent,15,3,Individual,453,Unemployed,OH,0
20854,38398,429,0.35,33,1,36,4.92,Personal,Widowed,3,Owned,0,81663,49907,Bachelor's,0,Mortgage,22,2,Individual,3033,Self-Employed,FL,0
110084,16908,440,0.61,28,0,24,11.9,Business,Married,1,Mortgaged,0,39227,90687,Bachelor's,1,Mortgage,26,2,Joint,4216,Unemployed,CA,0
58623,31423,714,0.17,3,2,48,8.47,Business,Single,0,Owned,0,14074,56262,PhD,1,Rent,14,5,Individual,4848,Salaried,MI,1
27392,48615,392,0.65,13,0,60,4.5,Personal,Divorced,3,Rented,0,64584,48527,Master's,0,Own,6,7,Individual,4630,Unemployed,IL,0
75680,14171,583,0.47,4,4,60,5.71,Education,Married,4,Rented,0,54326,67760,High School,0,Own,6,7,Joint,1127,Unemployed,CA,1
146354,17721,522,0.3,24,1,48,8.8,Personal,Divorced,4,Owned,0,97699,12380,PhD,0,Own,23,7,Individual,2079,Unemployed,TX,0
66717,21616,762,0.56,38,0,36,2.75,Education,Widowed,2,Rented,0,15653,62971,High School,0,Own,20,8,Joint,3879,Self-Employed,NC,1
139937,47512,844,0.55,7,1,12,7.8,Personal,Widowed,4,Owned,2,30636,97914,Bachelor's,0,Rent,5,0,Joint,3832,Salaried,PA,1
107092,43458,575,0.25,14,2,12,10.98,Medical,Single,0,Mortgaged,0,81469,26126,Master's,0,Rent,22,6,Joint,1029,Retired,MI,0
70859,12659,439,0.12,18,3,24,8.97,Business,Divorced,4,Rented,0,56531,71955,PhD,1,Own,9,9,Joint,2252,Salaried,OH,0
145657,48369,656,0.4,10,0,48,9.98,Personal,Divorced,2,Rented,0,34776,66069,Bachelor's,0,Mortgage,20,8,Individual,3512,Self-Employed,NY,1
124095,16704,322,0.5,19,1,48,6.58,Business,Married,3,Mortgaged,0,33940,51143,Bachelor's,0,Rent,20,1,Joint,231,Self-Employed,OH,0
46309,37793,569,0.71,35,0,12,4.79,Home Improvement,Widowed,4,Mortgaged,0,79431,80054,Master's,0,Mortgage,7,3,Individual,2467,Self-Employed,IL,1
107455,36226,632,0.75,17,2,36,12.62,Medical,Married,2,Owned,2,35922,863,Master's,0,Mortgage,16,5,Joint,947,Retired,GA,0
83734,28852,384,0.47,13,2,48,13.82,Education,Married,4,Rented,1,79976,25630,Master's,1,Mortgage,17,3,Joint,3595,Retired,MI,0
90467,37082,330,0.63,37,1,60,8.88,Home Improvement,Single,4,Mortgaged,1,77999,63702,Master's,0,Own,28,8,Joint,4714,Retired,NC,0
72662,27794,539,0.41,24,4,60,6.31,Medical,Married,0,Rented,0,94064,68562,PhD,0,Own,27,9,Individual,2017,Salaried,NC,0
118506,46420,662,0.62,15,0,48,8.89,Home Improvement,Single,2,Rented,2,65249,26975,Master's,0,Own,23,0,Individual,2832,Salaried,OH,0
129751,18379,688,0.24,17,0,36,13.49,Business,Widowed,2,Rented,2,84348,22345,PhD,0,Mortgage,8,8,Joint,3979,Salaried,IL,0
138906,12006,598,0.36,0,2,60,11.14,Medical,Married,1,Rented,2,11777,77011,Master's,0,Mortgage,28,9,Joint,4472,Self-Employed,TX,1
32688,13682,670,0.54,39,0,36,13.23,Home Improvement,Married,1,Owned,1,46648,30434,PhD,0,Rent,18,0,Joint,3065,Retired,TX,0
45342,38840,398,0.11,0,1,12,6.6,Education,Married,2,Mortgaged,1,27516,83128,PhD,1,Rent,20,0,Joint,2238,Retired,IL,0
57157,37430,346,0.61,0,3,24,11.4,Medical,Married,0,Rented,2,57626,50762,Master's,0,Own,13,4,Individual,3935,Self-Employed,FL,0
87863,28091,721,0.68,20,2,12,10.66,Medical,Widowed,4,Mortgaged,1,27338,11434,High School,1,Rent,14,0,Joint,3885,Salaried,NY,1
126308,37983,779,0.38,24,3,24,9.65,Home Improvement,Single,3,Mortgaged,1,57198,83017,PhD,0,Mortgage,4,9,Joint,4172,Unemployed,NY,1
72083,28989,361,0.41,26,0,60,9.1,Personal,Widowed,4,Owned,0,26515,60713,PhD,0,Mortgage,10,8,Joint,434,Unemployed,TX,0
126081,14915,408,0.7,9,4,24,9.39,Education,Single,3,Owned,0,10604,433,High School,0,Mortgage,10,5,Joint,4818,Salaried,PA,1
85733,47552,848,0.64,11,1,24,13.12,Education,Single,0,Rented,0,99329,83876,PhD,1,Own,6,8,Joint,2203,Retired,IL,1
109045,23990,418,0.3,27,0,48,13.95,Home Improvement,Married,1,Rented,2,93320,84708,Bachelor's,0,Rent,7,4,Individual,1316,Unemployed,IL,0
54698,29734,681,0.33,31,1,24,3.91,Business,Married,2,Owned,0,86994,9414,Bachelor's,0,Mortgage,7,5,Joint,3026,Self-Employed,IL,1
130078,19824,691,0.58,32,0,48,9.61,Business,Married,0,Mortgaged,2,55313,60115,High School,0,Own,4,1,Individual,2732,Retired,NY,0
100623,41081,351,0.49,7,0,24,13.98,Personal,Single,3,Mortgaged,0,81983,83,High School,0,Own,19,8,Joint,4874,Salaried,OH,0
42671,16033,588,0.21,25,0,48,4.18,Personal,Divorced,2,Owned,2,78084,90823,Master's,0,Rent,20,2,Individual,3445,Self-Employed,CA,1
45184,47736,636,0.32,1,2,60,7.66,Home Improvement,Divorced,3,Rented,1,57683,71312,PhD,0,Mortgage,9,4,Joint,3499,Unemployed,FL,0
113384,21241,503,0.73,34,3,60,3.61,Business,Divorced,4,Rented,2,87611,68581,Bachelor's,0,Own,26,7,Individual,1937,Salaried,PA,0
62107,10939,537,0.58,33,4,24,3.92,Education,Widowed,4,Rented,1,73677,90328,High School,0,Own,28,4,Individual,1033,Retired,MI,0
106202,40063,681,0.79,5,3,36,13.8,Business,Single,4,Owned,0,32143,40396,Master's,0,Mortgage,27,9,Joint,2168,Unemployed,OH,1
129893,39464,435,0.64,30,3,60,8.08,Home Improvement,Divorced,2,Owned,1,44653,21740,High School,1,Own,23,3,Individual,3123,Self-Employed,NC,0
71663,16185,706,0.76,22,1,12,11.11,Business,Single,1,Mortgaged,1,75874,36783,Bachelor's,1,Own,19,3,Joint,4241,Salaried,OH,0
35708,32045,807,0.25,11,2,12,4.24,Medical,Single,1,Owned,0,36642,2558,High School,0,Rent,16,4,Individual,2236,Retired,FL,0
111906,49769,661,0.64,27,2,48,2.77,Home Improvement,Widowed,3,Rented,2,81339,43265,High School,0,Rent,3,2,Joint,3962,Self-Employed,GA,1
69811,24167,680,0.11,14,0,36,13.63,Medical,Married,1,Mortgaged,2,16558,37161,PhD,0,Rent,5,9,Individual,4703,Self-Employed,IL,0
22811,41412,553,0.57,18,3,48,9.68,Home Improvement,Married,1,Rented,2,73549,19049,Bachelor's,0,Rent,24,3,Joint,2899,Self-Employed,CA,0
76250,26625,776,0.43,11,4,24,2.75,Education,Widowed,3,Rented,0,76446,86666,PhD,0,Rent,5,4,Individual,3237,Self-Employed,MI,0
132547,44188,413,0.34,1,1,60,14.9,Home Improvement,Widowed,3,Mortgaged,2,23010,59091,High School,0,Mortgage,29,3,Joint,2092,Salaried,PA,0
92082,32076,319,0.7,10,2,36,8.65,Home Improvement,Single,3,Rented,1,30654,63102,Bachelor's,0,Own,6,2,Joint,317,Unemployed,NC,0
144249,49605,827,0.7,36,0,48,8.45,Home Improvement,Divorced,2,Mortgaged,0,99939,39351,Master's,0,Mortgage,9,0,Individual,3604,Retired,CA,1
54754,24029,444,0.12,37,4,48,10.26,Home Improvement,Single,3,Rented,2,15500,26796,PhD,0,Mortgage,9,1,Individual,3231,Retired,CA,0
115742,27973,507,0.53,24,3,12,2.6,Personal,Single,2,Rented,1,38662,4257,PhD,0,Rent,22,8,Individual,4791,Unemployed,MI,0
126642,44121,830,0.36,20,4,24,9.61,Medical,Divorced,2,Mortgaged,1,47382,22521,Master's,0,Mortgage,12,9,Joint,2685,Self-Employed,NY,1
31411,36433,675,0.39,35,2,48,10.37,Home Improvement,Married,2,Rented,2,83960,64964,High School,1,Own,16,1,Joint,4357,Self-Employed,FL,0
22911,48309,803,0.68,8,1,12,6.21,Home Improvement,Single,3,Rented,0,41460,37470,Master's,0,Mortgage,16,1,Joint,2898,Self-Employed,CA,0
87270,6932,465,0.32,11,3,36,11.59,Personal,Married,1,Mortgaged,1,51784,1912,Bachelor's,0,Mortgage,5,4,Individual,4173,Retired,NC,0
103763,49254,849,0.76,9,1,48,7.22,Business,Married,1,Mortgaged,1,67468,16356,PhD,0,Rent,29,9,Joint,1383,Unemployed,TX,1
28680,6757,480,0.23,4,4,12,11.47,Personal,Married,3,Mortgaged,1,87384,12307,Bachelor's,0,Mortgage,24,8,Joint,458,Salaried,OH,1
104896,35722,743,0.56,32,4,24,4.3,Personal,Single,1,Owned,1,43465,23109,High School,0,Mortgage,1,2,Joint,2373,Unemployed,TX,1
103879,42853,631,0.57,4,0,60,13.92,Personal,Divorced,3,Rented,2,92981,33169,Master's,0,Rent,27,8,Joint,168,Unemployed,FL,0
