Applicant_Income,Loan_Amount,Credit_Score,Debt_to_Income_Ratio,Employment_History,Previous_Defaults,Loan_Term,Interest_Rate,Loan_Purpose,Marital_Status,Number_of_Dependents,Residence_Status,Bankruptcies,Annual_Expenses,Co-Applicant_Income,Education_Level,Self_Employed,Home_Ownership,Credit_History_Length,Missed_Payments,Loan_Application_Type,Monthly_Installment,Employment_Type,State,Default
121401,52135,809,0.1,22,3,24,9.82,Personal,Married,1,Rented,2,117952,23761,Master's,0,Rent,6,6,Joint,3817,Unemployed,OH,0
74397,6436,407,0.45,7,4,24,15.69,Medical,Married,5,Rented,1,32715,23480,Master's,1,Rent,16,0,Joint,2352,Self-Employed,FL,0
112799,48038,564,0.23,5,5,36,3.01,Business,Single,0,Rented,0,13003,41224,High School,0,Rent,18,5,Joint,2589,Salaried,MI,1
105452,19185,454,0.27,40,0,72,4.06,Business,Single,0,Mortgaged,2,109740,31859,Master's,0,Own,17,3,Individual,3425,Self-Employed,NC,0
41828,47856,793,0.35,42,2,60,12.51,Education,Divorced,5,Owned,1,102932,35201,PhD,0,Mortgage,21,11,Joint,5183,Unemployed,PA,1
132347,47058,448,0.3,20,3,48,6.69,Medical,Divorced,5,Mortgaged,1,86005,16865,High School,0,Mortgage,29,0,Joint,3976,Self-Employed,PA,1
61487,27680,822,0.31,41,5,24,5.28,Home Improvement,Single,2,Owned,0,38810,100726,Bachelor's,0,Own,3,6,Individual,5120,Salaried,OH,0
83947,17881,613,0.16,43,5,12,8.47,Business,Widowed,0,Owned,1,103943,10368,High School,1,Own,7,8,Individual,3226,Retired,GA,0
157860,29381,542,0.62,23,4,36,10.24,Personal,Widowed,3,Owned,3,113090,7212,High School,0,Rent,22,5,Individual,4297,Salaried,PA,1
141642,15548,724,0.85,11,5,60,3.06,Business,Single,0,Mortgaged,0,13470,93236,PhD,0,Mortgage,6,2,Joint,549,Salaried,FL,0
117411,28042,507,0.32,42,3,48,4.13,Home Improvement,Married,4,Rented,1,23755,27090,Master's,0,Own,16,1,Individual,3428,Self-Employed,NY,0
72692,50980,335,0.62,31,0,60,5.74,Home Improvement,Widowed,2,Rented,3,108434,59507,PhD,1,Rent,11,11,Individual,4742,Salaried,TX,0
151847,30030,353,0.42,36,4,24,5.63,Home Improvement,Single,3,Mortgaged,0,17707,30722,High School,0,Mortgage,24,9,Individual,4156,Unemployed,PA,0
130054,13932,442,0.6,43,5,24,2.32,Education,Married,3,Rented,3,85294,63325,High School,1,Rent,26,4,Individual,4961,Salaried,NC,0
50593,36486,391,0.44,20,4,60,14.54,Personal,Divorced,0,Rented,3,30280,98637,Master's,0,Rent,3,10,Individual,169,Unemployed,OH,0
83487,13176,711,0.16,36,0,12,7.66,Personal,Widowed,4,Mortgaged,2,54175,79071,High School,0,Rent,8,9,Joint,4553,Retired,CA,0
152764,59681,423,0.74,17,0,72,5.56,Medical,Divorced,3,Rented,2,32015,106593,PhD,0,Mortgage,3,10,Individual,1143,Retired,NC,1
79261,13688,521,0.14,19,0,60,4.5,Home Improvement,Divorced,4,Mortgaged,2,100312,4519,High School,1,Mortgage,7,4,Individual,3450,Salaried,NY,1
63971,45608,573,0.12,0,3,24,15.31,Business,Widowed,5,Mortgaged,0,74362,91174,Bachelor's,0,Mortgage,9,8,Individual,1102,Retired,MI,0
95134,56064,436,0.57,26,0,48,13.61,Personal,Single,2,Rented,2,110891,25981,High School,0,Mortgage,16,9,Individual,1243,Salaried,GA,0
149539,34550,807,0.21,19,2,60,11.59,Education,Single,2,Mortgaged,3,88777,46736,PhD,0,Own,34,1,Individual,5407,Self-Employed,TX,0
68726,32287,353,0.26,29,2,48,3.93,Business,Married,0,Mortgaged,2,119321,56388,PhD,0,Own,13,0,Individual,2480,Retired,CA,1
51588,31979,838,0.56,31,5,24,14.73,Personal,Widowed,2,Owned,2,61399,36015,PhD,0,Mortgage,18,11,Individual,2407,Salaried,CA,0
86321,52552,440,0.26,37,2,72,11.85,Home Improvement,Married,2,Rented,0,38183,49403,High School,0,Rent,10,7,Joint,1966,Unemployed,MI,1
79994,20945,318,0.19,27,2,60,7.71,Business,Widowed,1,Rented,2,43808,76326,Bachelor's,0,Mortgage,10,7,Individual,3784,Self-Employed,NC,0
34987,59029,784,0.66,23,3,72,12.16,Medical,Divorced,1,Mortgaged,1,94085,68960,PhD,0,Own,13,9,Individual,5715,Salaried,CA,1
107350,28268,532,0.73,3,3,12,6.65,Education,Widowed,5,Mortgaged,1,88201,16356,High School,1,Mortgage,21,7,Joint,359,Retired,FL,1
26821,8080,499,0.28,22,5,24,11.99,Personal,Single,5,Mortgaged,2,94383,94717,Master's,1,Mortgage,16,4,Individual,5316,Retired,MI,0
84931,27311,814,0.59,19,1,12,12.87,Business,Divorced,5,Mortgaged,3,60265,82755,Bachelor's,0,Mortgage,27,1,Joint,5642,Salaried,FL,0
155001,7076,641,0.56,35,5,72,8.19,Home Improvement,Widowed,2,Mortgaged,0,68149,68469,High School,0,Rent,27,0,Individual,5737,Salaried,OH,1
41990,10294,719,0.58,19,3,60,15.7,Personal,Divorced,5,Mortgaged,2,32216,54438,High School,0,Rent,14,1,Individual,4354,Self-Employed,MI,1
50702,50578,610,0.64,38,1,24,10.44,Home Improvement,Single,4,Owned,2,59054,78453,High School,0,Mortgage,19,9,Joint,1152,Self-Employed,FL,0
156769,38106,804,0.13,15,2,12,11.18,Business,Divorced,2,Owned,2,40543,68658,High School,0,Rent,27,8,Joint,3974,Retired,CA,1
139069,58534,363,0.56,32,3,24,11.15,Business,Widowed,1,Rented,0,63920,9754,Bachelor's,0,Own,6,5,Individual,4849,Retired,CA,1
36574,9307,808,0.29,17,4,48,12.46,Business,Divorced,5,Mortgaged,2,13710,85197,PhD,0,Rent,27,9,Individual,4074,Self-Employed,CA,1
122327,34513,591,0.34,33,4,72,13.52,Business,Married,1,Rented,1,85558,76769,High School,1,Mortgage,2,8,Individual,791,Salaried,IL,0
39383,26482,334,0.46,39,2,60,7.38,Personal,Widowed,4,Rented,2,91111,23129,High School,0,Own,15,3,Joint,3685,Salaried,NC,0
134372,43851,804,0.79,23,0,24,13.94,Medical,Married,1,Mortgaged,3,36768,87253,Bachelor's,0,Own,32,11,Joint,890,Salaried,GA,0
67630,30705,637,0.81,26,4,36,3.49,Home Improvement,Married,4,Owned,0,70205,19727,PhD,0,Rent,12,1,Joint,856,Salaried,NY,0
153971,9391,362,0.57,36,5,36,6.68,Business,Widowed,0,Mortgaged,0,96868,2620,PhD,1,Own,18,7,Individual,3307,Unemployed,PA,0
142116,14911,737,0.25,29,5,48,2.15,Personal,Single,2,Mortgaged,2,30795,68007,PhD,0,Own,7,3,Joint,3581,Unemployed,CA,1
150911,53205,334,0.75,26,2,12,10.62,Home Improvement,Widowed,0,Owned,3,32355,40505,Master's,0,Own,5,8,Joint,3437,Salaried,OH,1
154614,38635,628,0.19,28,2,36,4.62,Business,Married,3,Mortgaged,2,95508,59376,Bachelor's,0,Mortgage,5,3,Joint,1223,Salaried,IL,0
109464,8798,491,0.24,24,1,48,10.64,Medical,Married,3,Rented,3,72630,54918,PhD,0,Own,4,1,Individual,5116,Salaried,IL,0
52262,8432,308,0.39,33,1,60,15.41,Personal,Divorced,0,Mortgaged,1,36413,92570,Master's,1,Rent,4,6,Individual,5399,Retired,TX,0
90120,45773,811,0.67,32,2,60,4.55,Personal,Married,1,Owned,0,19098,6191,Master's,1,Mortgage,25,9,Joint,3807,Self-Employed,PA,0
80200,26291,451,0.43,34,3,12,7.72,Personal,Single,4,Owned,3,102671,26889,Master's,0,Own,28,9,Joint,589,Salaried,PA,1
89234,39622,614,0.14,13,2,48,4.47,Business,Single,3,Mortgaged,0,15619,84240,Bachelor's,0,Rent,27,1,Individual,877,Retired,NY,0
80887,15256,749,0.26,34,3,60,3.72,Business,Divorced,2,Rented,0,81434,59231,Master's,1,Own,9,10,Individual,2922,Retired,FL,0
55742,59912,317,0.71,38,1,48,15.77,Home Improvement,Married,4,Mortgaged,0,101809,95872,PhD,0,Own,25,10,Joint,5620,Unemployed,CA,0
127894,20442,612,0.16,19,0,48,14.96,Business,Widowed,0,Rented,1,49368,27244,High School,0,Rent,5,7,Joint,659,Self-Employed,CA,1
26374,48795,815,0.46,12,4,36,7.81,Home Improvement,Widowed,0,Rented,1,46443,84901,High School,0,Mortgage,15,9,Individual,4070,Unemployed,GA,0
143062,14540,544,0.29,14,5,60,10.87,Education,Single,5,Mortgaged,2,111463,11963,Bachelor's,0,Own,29,5,Joint,2963,Retired,GA,1
130287,19351,534,0.76,8,4,12,11.1,Medical,Married,3,Owned,2,21032,3940,Bachelor's,0,Rent,7,10,Individual,2201,Salaried,PA,0
65088,16043,303,0.4,39,4,48,12.24,Medical,Widowed,5,Mortgaged,3,40945,107401,Master's,0,Mortgage,25,7,Joint,1250,Retired,MI,0
102584,36898,506,0.45,14,4,72,7.93,Medical,Single,0,Rented,1,39336,10987,Master's,0,Own,17,6,Individual,1398,Unemployed,MI,0
127911,52670,694,0.26,22,5,48,14.81,Education,Widowed,3,Mortgaged,0,82402,17403,Bachelor's,1,Own,16,6,Joint,5876,Salaried,TX,0
129928,48079,382,0.74,44,0,24,6.6,Personal,Single,1,Owned,0,50954,25054,PhD,0,Mortgage,24,5,Individual,3303,Retired,MI,0
138036,33288,557,0.54,8,0,60,7.89,Education,Single,2,Rented,2,92833,45572,High School,0,Rent,19,5,Individual,2900,Self-Employed,IL,0
96550,53186,553,0.55,43,2,48,6.91,Business,Widowed,5,Owned,1,87266,85446,PhD,1,Mortgage,6,0,Joint,521,Salaried,MI,0
97201,19457,377,0.64,42,5,48,2.57,Personal,Divorced,5,Owned,1,89661,22472,Bachelor's,0,Mortgage,6,7,Joint,3081,Unemployed,NC,1
80511,35962,530,0.84,31,1,72,6.96,Medical,Widowed,2,Owned,1,102197,8964,Bachelor's,1,Own,28,5,Joint,907,Salaried,CA,0
151450,49431,737,0.42,8,4,24,5.08,Education,Married,2,Rented,0,67946,91549,High School,0,Own,22,3,Individual,1495,Unemployed,OH,1
151631,36554,420,0.26,18,5,48,13.31,Personal,Single,4,Rented,0,105280,103205,High School,0,Own,11,3,Joint,891,Retired,OH,0
114792,42384,356,0.2,16,2,72,14.81,Business,Married,2,Mortgaged,2,71262,33876,Bachelor's,0,Own,14,8,Individual,5082,Self-Employed,NC,0
31334,19632,534,0.29,16,3,60,6.91,Home Improvement,Widowed,2,Owned,1,60460,51127,Master's,0,Mortgage,8,1,Individual,5050,Self-Employed,NY,0
136960,33955,345,0.38,41,0,72,9.32,Education,Widowed,3,Mortgaged,0,81547,30188,Bachelor's,0,Rent,27,5,Individual,4568,Self-Employed,IL,1
86533,53556,377,0.1,4,0,36,8.86,Business,Widowed,2,Mortgaged,1,108875,38929,Master's,1,Own,10,2,Individual,5103,Self-Employed,CA,1
68231,12830,829,0.36,35,2,36,13.36,Medical,Divorced,5,Rented,2,117554,25934,Bachelor's,0,Mortgage,29,1,Individual,2262,Salaried,FL,0
88487,33665,654,0.5,18,1,12,6.83,Education,Married,0,Rented,1,33024,16353,Master's,0,Rent,31,10,Joint,4448,Retired,GA,0
68461,27890,805,0.58,6,5,72,12.52,Education,Single,2,Owned,1,90401,14923,PhD,1,Own,2,1,Joint,3581,Unemployed,NC,0
59235,51660,322,0.32,43,5,48,6.07,Education,Widowed,4,Mortgaged,0,20654,43205,Master's,0,Rent,6,6,Individual,829,Unemployed,IL,0
81372,17034,646,0.6,43,3,72,7.83,Medical,Widowed,3,Mortgaged,2,62197,17078,Bachelor's,0,Mortgage,19,9,Joint,910,Self-Employed,FL,1
45999,6527,662,0.72,3,0,72,8.13,Personal,Divorced,1,Mortgaged,3,103168,28251,High School,0,Mortgage,22,0,Individual,2413,Salaried,NC,0
128336,30825,588,0.58,4,0,36,7.33,Medical,Widowed,1,Owned,3,26090,34704,High School,0,Own,32,9,Individual,4634,Self-Employed,GA,0
57762,16340,625,0.73,4,2,36,7.05,Home Improvement,Widowed,3,Owned,3,20754,19543,Master's,0,Own,31,5,Joint,1911,Self-Employed,OH,0
77081,36606,509,0.78,0,0,72,7.53,Business,Widowed,1,Rented,0,28473,75541,Master's,0,Own,8,10,Joint,2190,Self-Employed,MI,0
38142,41083,315,0.6,1,5,60,9.13,Home Improvement,Widowed,5,Owned,1,92259,45987,PhD,1,Own,24,11,Individual,3835,Retired,OH,0
83929,51750,607,0.71,28,2,12,12.51,Business,Divorced,2,Rented,2,114987,75653,PhD,0,Rent,7,10,Individual,2504,Self-Employed,PA,1
26766,20810,393,0.78,10,5,24,5.03,Medical,Widowed,3,Owned,1,73315,79135,PhD,0,Mortgage,18,7,Individual,5759,Unemployed,NY,0
123233,38831,642,0.76,24,4,72,11.04,Home Improvement,Divorced,4,Owned,1,56745,82857,Bachelor's,0,Mortgage,18,0,Joint,1994,Self-Employed,FL,0
105876,10865,653,0.22,13,2,24,9.21,Home Improvement,Widowed,0,Mortgaged,2,30312,77271,Master's,0,Rent,7,0,Joint,4061,Retired,NY,0
78626,47871,373,0.25,14,2,24,10.43,Education,Married,5,Owned,2,32217,59743,High School,0,Mortgage,8,7,Joint,3116,Salaried,PA,1
38153,31906,362,0.64,39,0,60,2.78,Education,Divorced,0,Mortgaged,2,115203,25253,Master's,0,Mortgage,6,6,Individual,2089,Salaried,MI,0
61583,55395,598,0.76,23,2,12,6.89,Education,Widowed,1,Rented,0,75913,30735,High School,0,Own,7,6,Individual,5056,Self-Employed,CA,0
142114,44002,817,0.15,23,0,12,9.25,Medical,Divorced,4,Owned,1,113022,36465,Master's,0,Rent,9,2,Individual,2038,Salaried,PA,0
153744,43318,467,0.34,2,3,24,3.39,Personal,Divorced,3,Rented,2,105251,6790,Bachelor's,0,Rent,13,4,Joint,1076,Retired,PA,1
35139,53289,756,0.32,0,0,60,11.83,Home Improvement,Divorced,0,Owned,3,71186,19580,Master's,1,Mortgage,28,8,Joint,4035,Self-Employed,GA,0
114798,57306,843,0.76,21,2,12,13.81,Medical,Married,1,Mortgaged,0,61252,73873,Bachelor's,0,Own,15,8,Individual,4737,Salaried,MI,1
99972,56893,564,0.56,17,0,72,6.21,Personal,Single,0,Owned,1,97661,41901,PhD,0,Rent,7,4,Joint,3590,Self-Employed,IL,0
33594,51848,493,0.5,35,2,60,10.54,Home Improvement,Widowed,1,Rented,0,12735,3053,PhD,1,Mortgage,14,0,Joint,1362,Salaried,FL,0
140632,11365,325,0.34,25,3,12,2.82,Education,Single,4,Mortgaged,1,19938,49767,PhD,0,Mortgage,10,6,Joint,2349,Self-Employed,NC,1
122256,31438,448,0.48,0,3,60,8.84,Medical,Widowed,3,Rented,1,54854,71819,PhD,0,Rent,33,2,Joint,4085,Unemployed,IL,0
39316,39641,574,0.14,33,2,48,7.54,Personal,Single,3,Mortgaged,3,37864,12983,PhD,0,Own,19,8,Individual,3983,Retired,FL,0
147706,16555,723,0.46,20,3,12,5.81,Medical,Divorced,2,Mortgaged,1,49176,109664,PhD,0,Rent,22,9,Individual,2351,Self-Employed,PA,0
78893,26481,821,0.77,28,5,72,6.82,Education,Widowed,1,Owned,3,19767,5582,High School,0,Rent,28,0,Individual,5761,Retired,MI,0
76411,44816,497,0.53,28,5,60,8.5,Home Improvement,Married,5,Mortgaged,3,26207,87700,PhD,0,Rent,10,11,Individual,1058,Self-Employed,TX,1
52035,37406,573,0.69,36,1,72,12.05,Education,Married,3,Owned,0,113153,93824,High School,0,Own,22,8,Joint,750,Self-Employed,IL,1
120898,54389,369,0.41,30,0,12,4.78,Business,Divorced,3,Mortgaged,3,42496,109984,High School,0,Own,17,9,Joint,2559,Salaried,FL,1
64316,24900,443,0.67,42,3,60,10.29,Home Improvement,Married,5,Mortgaged,2,73518,57730,High School,0,Mortgage,9,6,Joint,2779,Unemployed,NY,0
111643,41999,630,0.84,44,5,48,10.31,Medical,Single,2,Mortgaged,3,33126,56334,Master's,0,Rent,11,1,Joint,2947,Retired,IL,0
56572,13650,645,0.23,28,1,24,6.77,Business,Single,4,Mortgaged,0,114592,27924,Bachelor's,0,Mortgage,1,4,Individual,478,Unemployed,MI,0
99513,57287,620,0.43,33,1,12,11.54,Business,Married,0,Rented,3,33169,84107,Bachelor's,0,Rent,34,7,Joint,584,Retired,NC,0
101408,47056,551,0.26,40,4,48,2.58,Personal,Married,2,Rented,0,31215,62127,High School,1,Mortgage,16,1,Individual,377,Self-Employed,FL,1
64104,48575,648,0.23,42,0,12,2.71,Medical,Widowed,3,Owned,3,13900,19679,Bachelor's,0,Own,26,4,Individual,2068,Salaried,NC,0
54740,42619,742,0.31,14,5,24,5.16,Medical,Widowed,4,Rented,1,42060,79055,Master's,0,Own,11,2,Joint,1603,Unemployed,MI,0
35194,21718,427,0.43,15,5,60,14.64,Home Improvement,Divorced,4,Mortgaged,0,60666,48397,PhD,0,Own,20,8,Joint,3831,Unemployed,GA,1
65869,13212,484,0.14,15,4,60,8.73,Education,Widowed,2,Owned,1,66257,60377,Bachelor's,0,Mortgage,8,4,Joint,4608,Unemployed,CA,0
121248,17149,310,0.74,7,2,60,12.01,Education,Single,2,Owned,2,61909,2718,PhD,1,Mortgage,1,11,Joint,4201,Unemployed,FL,0
145629,49760,402,0.28,8,0,72,2.78,Medical,Divorced,0,Owned,0,24701,26908,PhD,0,Rent,11,8,Individual,4671,Self-Employed,TX,0
142065,8743,342,0.36,36,0,36,10.3,Business,Widowed,2,Mortgaged,0,31302,70611,Master's,0,Mortgage,22,10,Individual,728,Unemployed,IL,1
48685,7040,374,0.41,23,0,48,4.12,Business,Divorced,4,Owned,0,88845,2123,Master's,1,Own,26,3,Joint,2443,Salaried,FL,0
133197,59328,365,0.18,7,0,12,11.42,Personal,Single,4,Owned,0,15919,15032,High School,1,Rent,13,9,Joint,5706,Unemployed,CA,1
40087,17922,370,0.73,7,0,24,15.69,Home Improvement,Single,2,Mortgaged,0,95517,100200,Bachelor's,1,Own,31,7,Joint,3967,Retired,CA,0
62290,27493,549,0.26,33,0,72,3.87,Education,Single,0,Owned,3,93928,91974,Bachelor's,0,Rent,33,3,Individual,1863,Unemployed,GA,0
78797,38415,657,0.24,4,5,24,9.61,Business,Married,4,Mortgaged,2,32661,97618,High School,0,Own,18,5,Joint,3912,Unemployed,FL,0
134870,48572,335,0.34,32,3,24,15.45,Personal,Divorced,1,Mortgaged,2,49403,9052,PhD,0,Own,18,9,Individual,3309,Self-Employed,IL,1
133743,29804,516,0.13,0,3,36,9.11,Medical,Divorced,0,Rented,0,70403,13721,High School,0,Rent,2,5,Joint,2602,Self-Employed,OH,1
82051,50478,610,0.81,37,2,48,5.19,Home Improvement,Widowed,2,Rented,1,115272,96024,Master's,0,Own,3,0,Individual,3227,Unemployed,MI,0
40329,23869,452,0.62,31,5,60,14.57,Medical,Widowed,5,Owned,1,83548,54643,Bachelor's,0,Own,4,4,Individual,5412,Unemployed,NY,0
105761,49150,402,0.36,40,1,12,10.06,Business,Divorced,1,Rented,1,57147,33925,Master's,1,Own,29,6,Individual,1135,Self-Employed,OH,0
57036,15034,831,0.73,25,4,36,4.46,Education,Single,1,Mortgaged,1,100047,62349,Master's,0,Rent,18,3,Joint,2550,Retired,NY,0
117059,52787,418,0.82,29,5,36,9.6,Business,Widowed,1,Owned,3,105698,106116,Bachelor's,0,Rent,9,10,Joint,598,Self-Employed,FL,0
157025,43841,755,0.29,12,2,72,11.5,Home Improvement,Widowed,2,Mortgaged,3,59166,104307,High School,1,Rent,15,9,Individual,2683,Salaried,NC,1
133744,31507,327,0.11,3,5,48,9.1,Business,Married,3,Mortgaged,0,97929,36065,Master's,0,Rent,32,5,Individual,4730,Retired,CA,0
141568,16401,539,0.83,34,2,60,13.83,Education,Single,0,Mortgaged,3,61117,72378,Bachelor's,0,Mortgage,19,3,Individual,5439,Retired,CA,1
26099,35825,416,0.37,23,1,24,7.28,Personal,Divorced,2,Rented,3,64978,53954,High School,0,Mortgage,2,6,Joint,1949,Unemployed,IL,0
115693,19953,406,0.67,14,2,12,14.54,Home Improvement,Widowed,0,Rented,0,103821,49398,Bachelor's,0,Own,25,1,Joint,1456,Unemployed,TX,0
145300,27148,732,0.69,4,1,72,11.92,Business,Divorced,3,Rented,1,90330,79597,Master's,0,Own,8,4,Joint,3306,Salaried,PA,0
50157,30055,668,0.78,26,0,48,2.66,Home Improvement,Divorced,5,Rented,2,52895,91961,High School,0,Own,11,8,Individual,5846,Salaried,MI,1
141827,22312,729,0.84,30,3,48,7.52,Medical,Married,1,Mortgaged,3,62111,101909,Bachelor's,1,Mortgage,16,10,Joint,4687,Unemployed,NY,0
69845,14144,835,0.81,19,5,12,2.39,Education,Divorced,2,Owned,2,35448,36544,High School,0,Mortgage,15,10,Individual,1646,Retired,PA,1
157902,34639,640,0.47,23,1,48,7.79,Business,Divorced,2,Rented,2,89648,62865,Master's,1,Rent,8,4,Individual,591,Salaried,GA,1
96039,8990,767,0.2,2,1,36,15.39,Medical,Single,1,Rented,1,92347,70587,High School,1,Own,17,9,Individual,4308,Unemployed,OH,0
78775,23997,318,0.33,11,3,12,12.16,Medical,Single,0,Owned,1,17478,88135,Bachelor's,1,Own,8,6,Joint,945,Self-Employed,NY,1
151122,30375,563,0.62,30,4,24,11.28,Home Improvement,Divorced,4,Mortgaged,0,32187,103292,PhD,0,Own,30,7,Individual,937,Self-Employed,PA,1
116892,54997,455,0.43,10,3,12,9.37,Education,Married,0,Mortgaged,0,86315,29676,Master's,0,Own,18,7,Individual,1286,Salaried,FL,0
46080,19739,334,0.68,27,5,12,5.77,Home Improvement,Divorced,2,Mortgaged,1,29234,37233,Master's,0,Rent,32,8,Individual,364,Unemployed,NY,0
129904,28809,467,0.29,10,0,48,6.93,Education,Single,2,Mortgaged,1,79035,28473,Bachelor's,0,Mortgage,4,10,Joint,5955,Self-Employed,GA,0
68887,22643,770,0.4,17,4,36,5.16,Medical,Divorced,2,Owned,0,62102,98730,Master's,0,Own,31,11,Individual,5722,Self-Employed,IL,0
119360,45141,436,0.57,23,4,60,2.55,Home Improvement,Divorced,3,Mortgaged,0,80686,9747,High School,0,Rent,15,10,Individual,152,Unemployed,PA,1
130081,51391,512,0.27,21,3,24,6.84,Personal,Single,3,Owned,1,63050,37221,High School,0,Rent,9,5,Joint,5750,Retired,NY,0
124955,35503,791,0.17,30,1,24,11.41,Business,Widowed,5,Owned,1,44577,6251,Bachelor's,0,Own,34,7,Joint,5357,Salaried,FL,1
135941,30949,620,0.41,19,4,72,11.01,Home Improvement,Married,4,Mortgaged,2,87341,62713,Master's,1,Rent,34,2,Joint,1979,Self-Employed,NC,1
41924,39967,716,0.25,26,4,24,10.81,Business,Single,2,Rented,1,96154,80204,Master's,0,Own,6,0,Joint,319,Unemployed,GA,0
144728,38865,813,0.33,13,5,72,6.36,Personal,Widowed,1,Rented,2,22796,107187,Bachelor's,0,Mortgage,27,4,Joint,4592,Retired,TX,0
42221,32312,707,0.62,25,3,48,10.87,Medical,Divorced,3,Rented,0,19330,30907,High School,1,Mortgage,33,4,Individual,2946,Unemployed,GA,0
143698,7301,600,0.54,25,5,48,11.48,Business,Divorced,3,Mortgaged,2,98417,81555,Master's,0,Own,30,1,Joint,744,Retired,MI,1
133626,10504,465,0.15,31,0,36,12.81,Education,Single,5,Owned,0,92680,28517,Master's,0,Rent,26,0,Joint,1349,Self-Employed,PA,0
132608,12449,395,0.23,31,5,60,11.62,Medical,Divorced,0,Rented,3,77323,30325,PhD,1,Mortgage,25,8,Individual,274,Unemployed,NC,1
35318,47881,610,0.63,44,5,60,6.27,Personal,Divorced,4,Mortgaged,1,72422,106599,High School,0,Rent,5,1,Individual,1789,Unemployed,CA,1
101430,11483,504,0.75,41,2,24,3.31,Medical,Single,0,Owned,2,45135,70328,Bachelor's,0,Mortgage,32,0,Joint,4465,Unemployed,PA,0
127702,25691,564,0.76,2,3,72,4.44,Medical,Married,0,Owned,1,86013,2549,High School,1,Own,29,2,Joint,4087,Salaried,CA,0
46006,35438,467,0.71,38,1,72,10.16,Medical,Widowed,3,Mortgaged,2,28517,16871,Master's,0,Own,28,5,Individual,2450,Salaried,IL,0
45646,43636,703,0.69,17,5,36,10.33,Home Improvement,Married,1,Owned,0,100927,71941,PhD,0,Mortgage,17,8,Individual,4436,Unemployed,OH,0
43858,21917,668,0.75,37,5,72,13.38,Home Improvement,Single,0,Mortgaged,0,106313,6972,High School,0,Own,6,9,Joint,949,Unemployed,OH,1
143132,34517,791,0.23,10,2,72,15.93,Medical,Widowed,4,Rented,3,64151,104105,PhD,0,Own,32,7,Joint,4344,Unemployed,CA,1
72416,46157,354,0.11,26,3,24,8.93,Home Improvement,Divorced,2,Rented,0,94731,86372,Master's,0,Mortgage,20,1,Individual,5592,Retired,GA,0
110725,22417,336,0.36,32,2,72,6.84,Education,Single,0,Mortgaged,0,96971,12643,PhD,0,Mortgage,26,10,Joint,398,Retired,NY,0
136781,28814,548,0.23,11,2,72,4.39,Personal,Single,2,Owned,3,104566,55976,PhD,0,Rent,16,6,Joint,343,Salaried,TX,0
109567,10468,783,0.34,41,3,72,8.77,Education,Married,2,Rented,2,116137,36643,High School,0,Rent,10,10,Joint,4564,Retired,FL,0
52074,26367,804,0.56,21,3,12,12.58,Business,Married,4,Rented,0,14600,42798,Bachelor's,0,Mortgage,29,8,Individual,1152,Unemployed,PA,0
128312,29578,502,0.42,25,0,24,8.45,Education,Widowed,5,Mortgaged,1,39382,105380,PhD,0,Mortgage,8,5,Individual,4050,Salaried,NY,0
143129,49932,383,0.26,28,1,36,2.63,Personal,Divorced,3,Owned,2,65747,1729,Master's,0,Rent,33,0,Individual,1384,Unemployed,MI,1
131339,38517,572,0.43,29,4,12,15.74,Business,Divorced,5,Owned,2,92471,86929,Bachelor's,0,Mortgage,32,11,Individual,196,Salaried,NC,0
139985,22164,761,0.67,18,4,72,4.23,Medical,Married,4,Owned,2,21072,8837,PhD,0,Mortgage,5,7,Individual,1993,Retired,FL,0
50288,17324,624,0.13,8,0,48,14.61,Home Improvement,Single,1,Rented,1,91802,73828,Bachelor's,0,Own,2,1,Individual,788,Unemployed,MI,0
105087,52920,761,0.11,13,5,72,5.97,Education,Married,4,Rented,0,30846,17128,Bachelor's,0,Mortgage,33,4,Individual,4478,Retired,TX,1
26852,19269,513,0.3,26,4,36,7.15,Medical,Widowed,4,Mortgaged,3,13218,70431,PhD,0,Own,9,6,Individual,5677,Salaried,PA,0
28745,15876,643,0.24,18,2,36,11.34,Personal,Widowed,4,Rented,0,93050,77347,High School,0,Mortgage,30,2,Joint,3810,Salaried,OH,0
56583,38027,512,0.39,5,1,72,12.7,Home Improvement,Divorced,4,Mortgaged,3,99868,90329,Master's,0,Own,5,10,Joint,4206,Unemployed,IL,0
62033,59802,534,0.85,4,2,36,9.41,Business,Divorced,1,Mortgaged,1,100361,17663,High School,0,Own,16,4,Joint,1668,Retired,PA,0
81186,15717,435,0.68,18,0,60,13.81,Personal,Divorced,0,Mortgaged,2,110714,34615,High School,0,Own,31,8,Individual,4460,Unemployed,MI,0
123315,59142,785,0.85,42,4,36,4.76,Home Improvement,Single,3,Rented,3,115741,33540,Bachelor's,1,Rent,3,10,Joint,1298,Unemployed,IL,0
